Ciqual AGB,Groupe d'aliment,Sous-groupe d'aliment,Nom Français,LCI Name,Score unique EF,Changement climatique,Appauvrissement de la couche d'ozone,Rayonnements ionisants,Formation photochimique d'ozone,Particules fines,Effets toxicologiques sur la santé humaine : substances non-cancérogènes,Effets toxicologiques sur la santé humaine : substances cancérogènes,Acidification terrestre et eaux douces,Eutrophisation eaux douces,Eutrophisation marine,Eutrophisation terrestre,Écotoxicité pour écosystèmes aquatiques d'eau douce,Utilisation du sol,Épuisement des ressources eau,Épuisement des ressources énergétiques,Épuisement des ressources minéraux
11089,aides culinaires et ingrédients divers,épices,"Curcuma, poudre","Turmeric, powder",1.0616519,9.4010633,2.3928509e-07,0.87782053,0.034677557,9.711122e-07,9.6959068e-08,2.7390638e-09,0.075097312,0.0014122792,0.067387065,0.40996557,55.180539,688.43888,4.3750955,78.784369,5.8714876e-05
11005,aides culinaires et ingrédients divers,épices,"Curry, poudre","Curry, powder",1.0616519,9.4010633,2.3928509e-07,0.87782053,0.034677557,9.711122e-07,9.6959068e-08,2.7390638e-09,0.075097312,0.0014122792,0.067387065,0.40996557,55.180539,688.43888,4.3750955,78.784369,5.8714876e-05
11066,aides culinaires et ingrédients divers,épices,"Fenouil, graine","Fennel, seed",0.19953102,2.1330567,1.7236337e-07,0.31002658,0.008740796,1.0930441e-07,2.3459187e-08,7.1304198e-10,0.010389736,0.00024997511,0.0054601596,0.026601697,37.815765,19.235007,1.4652215,32.871482,6.6133579e-06
11077,aides culinaires et ingrédients divers,épices,"Fenugrec, graine","Fenugreek, seed",1.0616519,9.4010633,2.3928509e-07,0.87782053,0.034677557,9.711122e-07,9.6959068e-08,2.7390638e-09,0.075097312,0.0014122792,0.067387065,0.40996557,55.180539,688.43888,4.3750955,78.784369,5.8714876e-05
11006,aides culinaires et ingrédients divers,épices,"Gingembre, poudre","Ginger, powder",0.20494245,2.0230951,1.7283104e-07,0.306001,0.0095008068,1.276825e-07,3.7067484e-08,8.2261564e-10,0.014186689,0.00023625786,0.0045092837,0.042171893,22.2306367,21.43145,2.1833938,31.707455,5.0865101e-06
11074,aides culinaires et ingrédients divers,épices,"Gingembre, racine crue","Ginger, raw",0.080941493,0.49449856,8.689061e-09,0.078049387,0.0040193715,5.2937139e-08,2.6158206e-08,4.120404e-10,0.0079999521,7.2442266e-05,0.0028180131,0.028974425,6.206076599999999,12.343447,1.7936129,7.3477173,2.3195116e-06
11053,aides culinaires et ingrédients divers,épices,"Laurier, feuille","Bay, leaves",0.20493088,1.8669403,1.6999849e-07,0.30414145,0.0069855987,1.2251718e-07,1.9099935e-08,6.3148999e-10,0.011723133,0.00025312588,0.0046832214,0.036271144,20.0315992,36.839048,4.394623,29.469853,5.1113046e-06
11048,aides culinaires et ingrédients divers,épices,Noix de muscade,Nutmeg,0.21362139,2.2321289,1.7386549e-07,0.3093239,0.011001754,1.1197197e-07,2.3781902e-08,7.5079805e-10,0.013462786,0.00025086654,0.0062140734,0.034972597,38.40429,19.265397,1.4664204,34.073234,6.7002405e-06
11049,aides culinaires et ingrédients divers,épices,Paprika,Paprika,1.0616519,9.4010633,2.3928509e-07,0.87782053,0.034677557,9.711122e-07,9.6959068e-08,2.7390638e-09,0.075097312,0.0014122792,0.067387065,0.40996557,55.180539,688.43888,4.3750955,78.784369,5.8714876e-05
11061,aides culinaires et ingrédients divers,épices,"Pavot, graine","Poppy, seed",0.5160790000000001,2.8987757,1.808351e-07,0.31994679,0.012587529,4.4661705e-07,1.8414136e-07,2.4451258e-09,0.057966098,0.0016018688,0.030542564,0.23866709,36.177814,291.98845,4.3598287,36.193443,9.9521751e-06
11019,aides culinaires et ingrédients divers,épices,"Poivre blanc, poudre","White pepper, powder",1.0616519,9.4010633,2.3928509e-07,0.87782053,0.034677557,9.711122e-07,9.6959068e-08,2.7390638e-09,0.075097312,0.0014122792,0.067387065,0.40996557,55.180539,688.43888,4.3750955,78.784369,5.8714876e-05
11088,aides culinaires et ingrédients divers,épices,Poivre de Cayenne ou piment de Cayenne,Cayenne pepper,1.0616519,9.4010633,2.3928509e-07,0.87782053,0.034677557,9.711122e-07,9.6959068e-08,2.7390638e-09,0.075097312,0.0014122792,0.067387065,0.40996557,55.180539,688.43888,4.3750955,78.784369,5.8714876e-05
11015,aides culinaires et ingrédients divers,épices,"Poivre noir, poudre","Black pepper, powder",1.0620529,9.4022405,2.3933268e-07,0.88579975,0.034681432,9.7118028e-07,9.6974394e-08,2.739791e-09,0.075102339,0.0014125116,0.067388556,0.40997658,55.186181,688.44415,4.3754742,78.95994,5.8724427e-05
11056,aides culinaires et ingrédients divers,épices,Quatre épices,Mix of 4 spices,0.71116734,6.4040559,2.1215523e-07,0.64352079,0.024573417,6.2224321e-07,7.024923e-08,1.9404932e-09,0.049964701,0.00093161017,0.041833592,0.25777355,44.2014729,414.17971,3.3606185,59.823093,3.6946191e-05
11039,aides culinaires et ingrédients divers,épices,Safran,Saffron,1.0616519,9.4010633,2.3928509e-07,0.87782053,0.034677557,9.711122e-07,9.6959068e-08,2.7390638e-09,0.075097312,0.0014122792,0.067387065,0.40996557,55.180539,688.43888,4.3750955,78.784369,5.8714876e-05
11065,aides culinaires et ingrédients divers,épices,"Vanille, extrait alcoolique","Vanilla, alcoholic extract",0.5936689599999999,4.3766706,2.8196386e-07,0.55873918,0.016039401,1.9729366e-07,2.9665305e-08,1.0736274e-09,0.018021831,0.0018770451,0.10309163,0.039720177,39.0064517,997.39629,0.68044427,55.519933,6.245938e-06
11098,aides culinaires et ingrédients divers,épices,"Vanille, extrait aqueux","Vanilla, aqueous extract",0.5936689599999999,4.3766706,2.8196386e-07,0.55873918,0.016039401,1.9729366e-07,2.9665305e-08,1.0736274e-09,0.018021831,0.0018770451,0.10309163,0.039720177,39.0064517,997.39629,0.68044427,55.519933,6.245938e-06
11023,aides culinaires et ingrédients divers,herbes,"Ail séché, poudre","Garlic, powder, dried",0.15794221,1.7705899,1.7182706e-07,0.33341212,0.0063953089,9.3774388e-08,1.6622827e-08,6.476846e-10,0.007633146,0.00020874335,0.0033360971,0.017658745,19.7642629,24.012389,0.83018199,29.424276,4.9615504e-06
11000,aides culinaires et ingrédients divers,herbes,"Ail, cru","Garlic, fresh",0.045718443,0.38312407,9.7853266e-09,0.13190997,0.0012269393,2.4368826e-08,7.974527e-09,3.1515173e-10,0.0018588484,6.9981263e-05,0.0021495002,0.0057933324,5.049211,18.700715,0.5530433,6.3811748,2.7552555e-06
11093,aides culinaires et ingrédients divers,herbes,"Aneth, frais","Dill, fresh",0.12872638,0.87885579,8.2938868e-09,0.086728603,0.0026085227,6.9189629e-08,1.2313772e-08,3.5580281e-10,0.007614646,0.00015147342,0.0039710176,0.030321656,5.8384534,35.120747,5.1558959,12.436291,3.7502898e-06
11033,aides culinaires et ingrédients divers,herbes,"Basilic, frais","Basil, fresh",0.12872638,0.87885579,8.2938868e-09,0.086728603,0.0026085227,6.9189629e-08,1.2313772e-08,3.5580281e-10,0.007614646,0.00015147342,0.0039710176,0.030321656,5.8384534,35.120747,5.1558959,12.436291,3.7502898e-06
11032,aides culinaires et ingrédients divers,herbes,"Basilic, séché","Basil, dried",0.46353808,2.5754224,1.7825669e-07,0.32128266,0.010771374,2.6599385e-07,4.3372435e-08,1.1806562e-09,0.032036083,0.00054532118,0.016133807,0.12365043,31.5265838,141.55438,20.1815,35.355556,1.0438711e-05
11002,aides culinaires et ingrédients divers,herbes,"Cerfeuil, frais","Chervil, fresh",0.12872638,0.87885579,8.2938868e-09,0.086728603,0.0026085227,6.9189629e-08,1.2313772e-08,3.5580281e-10,0.007614646,0.00015147342,0.0039710176,0.030321656,5.8384534,35.120747,5.1558959,12.436291,3.7502898e-06
11003,aides culinaires et ingrédients divers,herbes,"Ciboule ou Ciboulette, fraîche","Chive or spring onion, fresh",0.06830631399999999,0.73932146,1.0185649e-08,0.12300805,0.0017422081,3.1988047e-08,9.0464197e-09,3.6746154e-10,0.0023663335,9.4789984e-05,0.0022533691,0.0066905811,5.373284,18.949744,0.69916738,12.114524,3.5083167e-06
11094,aides culinaires et ingrédients divers,herbes,"Coriandre, fraiche","Coriander, fresh",0.10575908,1.0274157,9.8140513e-09,0.082754045,0.0041855923,4.6073055e-08,1.5231637e-08,3.9380455e-10,0.0052097353,0.00012319583,0.0043042576,0.01594257,24.520611,11.520084,1.3136264,14.66146,4.9467171e-06
11092,aides culinaires et ingrédients divers,herbes,"Estragon, frais","Tarragon, fresh",0.11169911,0.73468956,7.212716e-09,0.076280686,0.0022548933,6.0607253e-08,1.0436475e-08,3.0409926e-10,0.0066764866,0.00012666226,0.0034496312,0.026579024,4.9580396,30.884546,4.5359682,10.919695,3.2944635e-06
11060,aides culinaires et ingrédients divers,herbes,"Herbes de Provence, séchées","Provence herbs, dried",0.46680152,2.5846082,1.7836686e-07,0.32150499,0.010819933,2.6781415e-07,4.367958e-08,1.1876837e-09,0.032291263,0.00054900607,0.016277433,0.12474698,31.672739,142.86865,20.379257,35.433709,1.050645e-05
11034,aides culinaires et ingrédients divers,herbes,"Marjolaine, séchée","Marjoram, dried",0.46353808,2.5754224,1.7825669e-07,0.32128266,0.010771374,2.6599385e-07,4.3372435e-08,1.1806562e-09,0.032036083,0.00054532118,0.016133807,0.12365043,31.5265838,141.55438,20.1815,35.355556,1.0438711e-05
51500,aides culinaires et ingrédients divers,herbes,"Meloukhia, feuilles de corète séchées, en poudre",Molokhia powder (dried jute leaves),0.24193162,2.1772905,1.8390498e-07,0.48746455,0.0079813085,1.308376e-07,1.2385812e-07,2.0633939e-09,0.011802891,0.00028873038,0.0054977573,0.034077452,28.8568124,27.527309,1.9893135,40.497986,1.1146082e-05
11027,aides culinaires et ingrédients divers,herbes,"Menthe, fraîche","Mint, fresh",0.11169911,0.73468956,7.212716e-09,0.076280686,0.0022548933,6.0607253e-08,1.0436475e-08,3.0409926e-10,0.0066764866,0.00012666226,0.0034496312,0.026579024,4.9580396,30.884546,4.5359682,10.919695,3.2944635e-06
11035,aides culinaires et ingrédients divers,herbes,"Origan, séché","Oregano, dried",0.46353808,2.5754224,1.7825669e-07,0.32128266,0.010771374,2.6599385e-07,4.3372435e-08,1.1806562e-09,0.032036083,0.00054532118,0.016133807,0.12365043,31.5265838,141.55438,20.1815,35.355556,1.0438711e-05
11014,aides culinaires et ingrédients divers,herbes,"Persil, frais","Parsley, fresh",0.18127327,1.1231483,1.248839e-08,0.086023506,0.0052381437,1.0442677e-07,6.1213422e-08,1.7888612e-09,0.014430024,0.00023577425,0.020749776,0.061835567,6.660553200000001,130.38336,1.8596843,13.641594,4.5176188e-06
11024,aides culinaires et ingrédients divers,herbes,"Persil, séché","Parsley, dried",0.7776502000000001,4.3405645,2.0203422e-07,0.36520865,0.024225561,4.6356188e-07,2.7231218e-07,7.8747015e-09,0.066995391,0.0010376329,0.094152979,0.28261444,39.23030780000001,590.20475,8.1137208,47.626463,1.5953231e-05
11016,aides culinaires et ingrédients divers,herbes,"Raifort, cru","Horseradish, fresh",0.069253861,0.74075938,9.6297698e-09,0.11081449,0.0017339389,3.2315636e-08,1.190894e-08,3.2371128e-10,0.0023995171,8.9162845e-05,0.0014524094,0.0059014728,18.9115396,10.211289,0.52683167,12.040472,3.2849686e-06
11068,aides culinaires et ingrédients divers,herbes,"Romarin, frais","Rosemary, fresh",0.12872638,0.87885579,8.2938868e-09,0.086728603,0.0026085227,6.9189629e-08,1.2313772e-08,3.5580281e-10,0.007614646,0.00015147342,0.0039710176,0.030321656,5.8384534,35.120747,5.1558959,12.436291,3.7502898e-06
11036,aides culinaires et ingrédients divers,herbes,"Romarin, séché","Rosemary, dried",0.46353808,2.5754224,1.7825669e-07,0.32128266,0.010771374,2.6599385e-07,4.3372435e-08,1.1806562e-09,0.032036083,0.00054532118,0.016133807,0.12365043,31.5265838,141.55438,20.1815,35.355556,1.0438711e-05
11062,aides culinaires et ingrédients divers,herbes,"Sarriette, séchée","Savory, dried",0.46353808,2.5754224,1.7825669e-07,0.32128266,0.010771374,2.6599385e-07,4.3372435e-08,1.1806562e-09,0.032036083,0.00054532118,0.016133807,0.12365043,31.5265838,141.55438,20.1815,35.355556,1.0438711e-05
11069,aides culinaires et ingrédients divers,herbes,"Sauge, fraîche","Sage, fresh",0.12872638,0.87885579,8.2938868e-09,0.086728603,0.0026085227,6.9189629e-08,1.2313772e-08,3.5580281e-10,0.007614646,0.00015147342,0.0039710176,0.030321656,5.8384534,35.120747,5.1558959,12.436291,3.7502898e-06
11037,aides culinaires et ingrédients divers,herbes,"Sauge, séchée","Sage, dried",0.46353808,2.5754224,1.7825669e-07,0.32128266,0.010771374,2.6599385e-07,4.3372435e-08,1.1806562e-09,0.032036083,0.00054532118,0.016133807,0.12365043,31.5265838,141.55438,20.1815,35.355556,1.0438711e-05
11070,aides culinaires et ingrédients divers,herbes,"Thym, frais","Thyme, fresh",0.12872638,0.87885579,8.2938868e-09,0.086728603,0.0026085227,6.9189629e-08,1.2313772e-08,3.5580281e-10,0.007614646,0.00015147342,0.0039710176,0.030321656,5.8384534,35.120747,5.1558959,12.436291,3.7502898e-06
11038,aides culinaires et ingrédients divers,herbes,"Thym, séché","Thyme, dried",0.46353808,2.5754224,1.7825669e-07,0.32128266,0.010771374,2.6599385e-07,4.3372435e-08,1.1806562e-09,0.032036083,0.00054532118,0.016133807,0.12365043,31.5265838,141.55438,20.1815,35.355556,1.0438711e-05
37000,aides culinaires et ingrédients divers,ingrédients divers,Base de pizza à la crème,cream sauce for pizza base,0.25149565,2.3563358,3.2223837e-08,0.9670586,0.0049792247,1.8835445e-07,3.3054743e-08,1.1996517e-09,0.024653765,0.00022852643,0.0077759413,0.10402818,24.4060249,95.427518,0.37166457,32.099655,6.2760744e-06
37002,aides culinaires et ingrédients divers,ingrédients divers,Base de pizza tomatée,Tomato sauce for pizza base,0.15852911,0.98027351,2.9659628e-08,0.58707403,0.0043891355,8.9266203e-08,4.3512736e-08,3.9806031e-09,0.0084360271,0.00026136091,0.0042827368,0.03140693,11.9251578,67.414698,2.4766368,24.628496,5.8785045e-06
11507,aides culinaires et ingrédients divers,ingrédients divers,Bicarbonate de soude,Sodium bicarbonate,0.25110418,1.6064907,1.7854294e-08,0.15423266,0.0060431065,2.0670311e-07,3.6910891e-08,1.2667195e-09,0.018233488,0.00069153764,0.0026479929,0.047886112,88.178845,19.384345,2.035194,18.249682,3.6065108e-05
11007,aides culinaires et ingrédients divers,ingrédients divers,"Gélatine, sèche","Gelatine, dried",0.32293448,2.6155573,3.955754e-08,0.50677437,0.0062861918,2.8981044e-07,2.9660854e-08,1.8858988e-09,0.03784219,0.00039797498,0.011474302,0.16099012,72.580198,136.73267,0.85047415,22.882011,1.0672563e-05
42200,aides culinaires et ingrédients divers,ingrédients divers,Lécithine de soja,Soy lecithin,0.4500748,5.4009111,4.3196595e-08,0.21125354,0.02072227,1.5186535e-07,8.9376713e-08,3.7656116e-09,0.018445838,0.00039710437,0.025508292,0.060024183,238.09,44.413479,0.67348129,38.150433,1.2592447e-05
11046,aides culinaires et ingrédients divers,ingrédients divers,Levure chimique ou Poudre à lever,Baking powder or raising agent,0.32888543,2.1104294,3.4976053e-08,0.19201562,0.0083304996,1.995542e-07,7.8141014e-08,3.0063019e-09,0.025079759,0.0012482382,0.0039251069,0.04226644,53.803575,41.109681,3.8152622,22.920188,5.7867105e-05
20916,aides culinaires et ingrédients divers,ingrédients divers,Miso,Miso,0.17722993,1.2117174,1.1797311e-07,0.52566771,0.0043259984,6.9892519e-08,1.887442e-07,6.0851337e-10,0.0081781847,0.00021961987,0.0088911896,0.03064412,18.9987864,-41.127381,2.9007713,21.998815,7.3965166e-06
31089,aides culinaires et ingrédients divers,ingrédients divers,Sirop d'agave,"Syrup, agave",0.7554423,5.6299813,2.1032329e-06,2.8348457,0.048079343,2.8047112e-07,1.5594319e-07,6.5075191e-09,0.043364836,0.0012601791,0.016683382,0.17203887,65.64874900000001,155.56952,0.67594401,126.74695,8.1941927e-05
31034,aides culinaires et ingrédients divers,ingrédients divers,Sirop d'érable,"Syrup, maple",0.30459541,2.302101,2.2917263e-06,0.20412477,0.010969366,3.1032761e-07,2.9410758e-08,1.2302144e-09,0.010991553,0.00029501096,0.0035494137,0.032570455,12.5673866,72.312319,2.4961793,32.427636,5.8195436e-05
20919,aides culinaires et ingrédients divers,ingrédients divers,Sirop léger pour fruits appertisés au sirop,Light syrup for canned fruits in syrup,0.14055286,0.93421206,2.0233195e-06,0.1505853,0.0025915205,4.6844973e-08,7.2957091e-09,3.4478012e-10,0.0043487067,0.00014243555,0.001246366,0.013738042,4.1805382,6.5790088,0.42276596,16.237894,5.1108801e-05
20918,aides culinaires et ingrédients divers,ingrédients divers,Sirop pour fruits appertisés au sirop,Syrup for canned fruits in syrup,0.14055286,0.93421206,2.0233195e-06,0.1505853,0.0025915205,4.6844973e-08,7.2957091e-09,3.4478012e-10,0.0043487067,0.00014243555,0.001246366,0.013738042,4.1805382,6.5790088,0.42276596,16.237894,5.1108801e-05
9640,aides culinaires et ingrédients divers,ingrédients divers,Son d'avoine,Oat bran,0.11611859,0.58925644,1.1219054e-08,0.10459315,0.0022307976,6.1431809e-08,6.8588983e-09,4.5641333e-10,0.0069988086,0.00036316962,0.026472075,0.028798021,5.8496018,90.098414,0.27512621,6.9171832,2.6611451e-06
9621,aides culinaires et ingrédients divers,ingrédients divers,Son de blé,Wheat bran,0.045623909,0.37237794,7.0003588e-09,0.12351155,0.0012604452,3.1978513e-08,3.3640816e-09,4.0250443e-10,0.003537589,7.2463912e-05,0.0022978386,0.014472659,5.3584278,30.512518,0.086312429,5.6366648,1.8108006e-06
9641,aides culinaires et ingrédients divers,ingrédients divers,Son de maïs,Maize/corn bran,0.054420374,0.39680523,1.071878e-08,0.11883929,0.0014088469,4.326596e-08,6.2433001e-09,3.8881807e-10,0.0046069422,7.4851178e-05,0.0019425391,0.019775501,11.67205758,27.228078,0.3062152,6.0258194,1.9294881e-06
9643,aides culinaires et ingrédients divers,ingrédients divers,Son de riz,Rice bran,0.22386285,1.1143096,1.815442e-08,0.10552983,0.004299901,8.928301e-08,3.402842e-07,3.225661e-10,0.012869871,0.00013560687,0.010579655,0.051880285,30.3545382,32.514973,7.0986246,8.1470775,3.2494303e-06
20917,aides culinaires et ingrédients divers,ingrédients divers,Tempeh,Tempeh,0.20014809,2.3656215,2.4263449e-08,0.16444756,0.0060899555,9.2586031e-08,3.368212e-08,7.1734572e-10,0.0087591966,0.00038704797,0.0087482375,0.023760477,6.099164999999999,89.903159,1.1755152,35.555616,4.7945229e-06
39700,aides culinaires et ingrédients divers,sauces,"Crème anglaise, préemballée","Light custard cream with vanilla, prepacked",0.20053096,1.8106306,4.0844786e-08,0.68766066,0.0048233905,1.4788851e-07,2.1482964e-08,1.0076154e-09,0.01866792,0.00023121941,0.006232454,0.077959233,21.4633044,71.115096,0.54598429,26.202522,6.080386e-06
25620,aides culinaires et ingrédients divers,sauces,"Guacamole, préemballé","Guacamole, prepacked",0.33723189,1.6411918,8.7287176e-07,0.65464153,0.0067347055,8.4378228e-08,6.0318139e-08,9.4613988e-10,0.010978673,0.00029955773,0.0084265081,0.035642815,26.3446578,77.337734,16.834164,29.444976,2.9963992e-05
11112,aides culinaires et ingrédients divers,sauces,Harissa (sauce condimentaire),"Harissa (hot spicy sauce), prepacked",0.30835228,1.3573029,9.4945949e-07,1.065379,0.0070186317,1.3952302e-07,8.4000743e-08,1.1686907e-09,0.016767994,0.00036307852,0.0081405361,0.064079381,25.998426,180.14127,6.4720998,40.573956,3.1207772e-05
25621,aides culinaires et ingrédients divers,sauces,Houmous,Hummus,0.19388623,1.1130454,8.719144e-07,0.63849413,0.0048924156,8.1184177e-08,3.3419961e-08,1.0754586e-09,0.010673571,0.00031814244,0.0086643961,0.039971656,19.6802583,124.05242,1.2699772,25.499483,2.567546e-05
11008,aides culinaires et ingrédients divers,sauces,Ketchup,Ketchup,0.17323179,1.185167,9.4149722e-07,0.78062598,0.0041765722,7.7273403e-08,2.8372324e-08,8.2097212e-10,0.0078674967,0.00021917313,0.0039328395,0.028121946,9.097888300000001,26.341861,0.90765701,31.433815,2.6244899e-05
11054,aides culinaires et ingrédients divers,sauces,Mayonnaise (70% MG min.),Mayonnaise (70% fat and more),0.45371764,2.6879963,9.9559326e-07,0.90560161,0.010968044,2.6495867e-07,9.8746327e-08,3.64163e-09,0.034486623,0.00074871295,0.022250989,0.14875471,56.30594,369.25589,4.2490836,42.372577,3.2407689e-05
11079,aides culinaires et ingrédients divers,sauces,Mayonnaise à teneur réduite en matière grasse ou Mayonnaise allégée,"Mayonnaise, reduced fat or light mayonnaise",0.45371764,2.6879963,9.9559326e-07,0.90560161,0.010968044,2.6495867e-07,9.8746327e-08,3.64163e-09,0.034486623,0.00074871295,0.022250989,0.14875471,56.30594,369.25589,4.2490836,42.372577,3.2407689e-05
11159,aides culinaires et ingrédients divers,sauces,Sauce à la crème,Cream sauce,0.3084608,2.6121608,9.5015954e-07,1.2537345,0.0058807348,1.9670401e-07,3.6977885e-08,1.2538124e-09,0.025837889,0.0002794823,0.0080834923,0.10708083,25.882258,94.42948,0.46321288,41.771201,2.7854503e-05
11161,aides culinaires et ingrédients divers,sauces,Sauce à la crème aux épices,Cream sauce with spices,0.29334304,2.3889076,9.4957923e-07,1.1770984,0.0059234248,1.7968835e-07,3.6244664e-08,1.2268409e-09,0.023318575,0.00028188087,0.0072589672,0.095639183,33.462235,92.022722,0.54219622,40.361738,2.7830022e-05
11162,aides culinaires et ingrédients divers,sauces,Sauce à la crème aux herbes,Cream sauce with herbs,0.29334304,2.3889076,9.4957923e-07,1.1770984,0.0059234248,1.7968835e-07,3.6244664e-08,1.2268409e-09,0.023318575,0.00028188087,0.0072589672,0.095639183,33.462235,92.022722,0.54219622,40.361738,2.7830022e-05
11122,aides culinaires et ingrédients divers,sauces,"Sauce à l'échalote à la crème, préemballée","Cream sauce with shallots, prepacked",0.28542356,2.3727953,9.4855855e-07,1.1923199,0.0055003473,1.7556334e-07,3.4199945e-08,1.1599541e-09,0.022717398,0.00026807621,0.0074433966,0.093355391,23.3168159,84.403063,0.52300717,40.052311,2.7546354e-05
11163,aides culinaires et ingrédients divers,sauces,"Sauce aigre douce, préemballée","Sweet and sour sauce, prepacked",0.18963399,1.227438,9.445242e-07,0.85320978,0.0044102647,8.2703365e-08,3.6731147e-08,1.0466399e-09,0.0087579355,0.00025600669,0.0051814214,0.032640942,12.3539112,58.190223,1.0572658,32.537242,2.6758266e-05
11168,aides culinaires et ingrédients divers,sauces,"Sauce aïoli, préemballée","Aioli sauce (garlic and olive oil mayonnaise), prepacked",0.57450049,1.6357344,9.7019246e-07,0.82691378,0.012493775,3.060972e-07,2.0329339e-07,2.4213533e-09,0.040522634,0.00066482201,0.01871588,0.16640199,66.066156,520.48203,18.033447,43.60398,3.5978387e-05
11167,aides culinaires et ingrédients divers,sauces,"Sauce américaine, préemballée","American-style sauce, prepacked",0.43723014,3.8993583,9.636609e-07,0.89436967,0.013953937,3.4229227e-07,4.6917662e-08,2.1458575e-09,0.043956716,0.00041706215,0.013194566,0.16974406,38.937927,145.30339,0.8706987,43.631783,3.2061229e-05
11111,aides culinaires et ingrédients divers,sauces,"Sauce armoricaine, préemballée","Armorican-style sauce, prepacked",0.44150564,3.9106326,9.6412654e-07,0.96339198,0.013996365,3.4306283e-07,4.7500493e-08,2.15931e-09,0.044035386,0.00042178169,0.013209768,0.16986869,39.031508,145.37996,0.87487323,45.161864,3.2590451e-05
11140,aides culinaires et ingrédients divers,sauces,"Sauce au beurre blanc, préemballée","White butter sauce, prepacked",0.5093970400000001,4.6337451,9.6304115e-07,1.1047249,0.009610375,3.8033184e-07,1.0065835e-07,2.8640436e-09,0.052486519,0.0004451967,0.016623541,0.22367679,55.964272,235.80065,0.73516481,42.2261,3.3523436e-05
11158,aides culinaires et ingrédients divers,sauces,"Sauce au beurre, préemballée","Sauce, butter, prepacked",0.5093970400000001,4.6337451,9.6304115e-07,1.1047249,0.009610375,3.8033184e-07,1.0065835e-07,2.8640436e-09,0.052486519,0.0004451967,0.016623541,0.22367679,55.964272,235.80065,0.73516481,42.2261,3.3523436e-05
11300,aides culinaires et ingrédients divers,sauces,Sauce au chocolat,Chocolate sauce,0.40165305,6.8812304,2.7166394e-08,0.69517785,0.011979238,1.4400027e-07,2.1776158e-08,3.0335884e-09,0.015648526,0.00080503176,0.017618614,0.062693352,21.0559127,262.62685,0.46885017,35.118741,5.5845635e-06
11132,aides culinaires et ingrédients divers,sauces,"Sauce au curry, préemballée","Curry sauce, prepacked",0.15954024,1.0741519,9.3803536e-07,0.81477618,0.0037510137,6.0733403e-08,1.8304234e-08,9.4227284e-10,0.0059479199,0.0001964925,0.0033736167,0.019586523,11.5847117,23.80114,1.064733,30.347052,2.463034e-05
11189,aides culinaires et ingrédients divers,sauces,"Sauce au fromage pour risotto ou pâtes, préemballée","Cheese sauce for risotto or pasta, prepacked",0.4442548,4.1692472,9.607535e-07,1.0209461,0.0084783762,3.4457998e-07,5.2530989e-08,1.9697519e-09,0.046102886,0.00043277756,0.013339647,0.1953203,45.960518,174.80266,0.62250366,39.47669,2.9655156e-05
11115,aides culinaires et ingrédients divers,sauces,"Sauce au poivre vert, préemballée","Green pepper sauce, prepacked",0.18798131,1.4427071,9.4060438e-07,0.94971665,0.0046730079,9.9334731e-08,2.079965e-08,6.8052561e-10,0.010429415,0.00019875363,0.0036000242,0.039964275,11.0384407,35.984437,0.32997811,33.197287,2.5293671e-05
11182,aides culinaires et ingrédients divers,sauces,"Sauce au poivre, chaude, préemballée","Sauce, pepper, prepacked",0.2500456,2.0329039,9.4783433e-07,1.1033864,0.0065773214,1.5618779e-07,2.8741233e-08,9.6870855e-10,0.01736051,0.00024256744,0.0056026402,0.069592197,17.7390702,63.871853,0.39569843,38.498956,2.6564743e-05
11212,aides culinaires et ingrédients divers,sauces,"Sauce au poivre, condimentaire, froide, préemballée","Sauce, pepper, prepacked",0.2457701,2.0216295,9.473687e-07,1.0343641,0.0065348936,1.5541723e-07,2.8158401e-08,9.5525607e-10,0.017281839,0.0002378479,0.0055874384,0.069467561,17.6454888,63.795284,0.3915239,36.968875,2.6035522e-05
11191,aides culinaires et ingrédients divers,sauces,"Sauce au roquefort, préemballée","Roquefort (blue cheese) sauce, prepacked",0.5093970400000001,4.6337451,9.6304115e-07,1.1047249,0.009610375,3.8033184e-07,1.0065835e-07,2.8640436e-09,0.052486519,0.0004451967,0.016623541,0.22367679,55.964272,235.80065,0.73516481,42.2261,3.3523436e-05
11164,aides culinaires et ingrédients divers,sauces,Sauce au vin rouge,Red wine sauce,0.25279087,1.6427345,9.4931303e-07,1.0387859,0.0053243769,1.1743557e-07,1.0086807e-07,2.1495506e-09,0.013435164,0.00032758858,0.0080415642,0.052670686,27.24239,111.53092,0.52163154,37.847542,3.0560012e-05
11166,aides culinaires et ingrédients divers,sauces,Sauce au yaourt,Yogurt sauce,0.2131042,1.6769329,9.4155089e-07,0.80633854,0.0046018507,1.1830881e-07,2.5627338e-08,8.8236731e-10,0.014454231,0.00022850991,0.0048915441,0.057480844,24.719389,60.328087,0.5809792,30.555317,2.5688872e-05
11192,aides culinaires et ingrédients divers,sauces,"Sauce aux champignons et à la crème, préemballée","Cream sauce with mushrooms, prepacked",0.58529549,4.4402062,9.76588e-07,1.1014653,0.0087570904,2.391052e-07,7.5514243e-08,2.0733917e-09,0.028171794,0.00046208953,0.013583074,0.11200306,46.140558,114.61067,21.181258,63.395494,3.2913575e-05
