0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
12801,16,"Fromage de chèvre lactique affiné, au lait cru (type Crottin de Chavignol, Picodon, Rocamadour, Sainte-Maure de Touraine)","Cheese, from goat's milk, from raw milk",1.0098186,7.20707,1.2143996e-06,0.8670669,0.014202334,1.172506e-06,9.1282774e-08,3.4419787e-09,0.16146778,0.00094987598,0.030312257,0.69845597,59.61718999999999,468.28131,2.5178636,48.114354,4.3574747e-05
12802,16,"Fromage de chèvre lactique affiné, au lait pasteurisé (type bûchette ou crottin)","Cheese, from goat's milk, from pasteurised milk",0.97575857,6.9708659,1.2127618e-06,0.85077383,0.013794169,1.1284538e-06,8.8157368e-08,3.3270774e-09,0.15525697,0.00092744839,0.02920934,0.67128424,57.525853,450.24671,2.4275107,47.17521,4.3101776e-05
12815,16,Fromage de chèvre sec,"Cheese, dry, from goat's milk",0.90532916,6.4797099,1.2067759e-06,0.80637639,0.013037234,1.0519237e-06,8.1336392e-08,3.1092568e-09,0.1421647,0.00082772988,0.026522383,0.61457859,52.435351,414.21238,2.2872534,45.157387,4.1922636e-05
12320,16,"Fromage fondu double crème, environ 31% MG","Processed cheese, double cream, around 31% fat",0.5454452000000001,5.6767419,8.2457878e-08,0.60453907,0.011491986,4.7570579e-07,6.9617213e-08,3.1671918e-09,0.064579018,0.00074816479,0.018417868,0.27285786,67.751954,253.75182,0.70651068,32.936928,1.3328318e-05
12310,16,Fromage fondu en portions ou en cubes environ 20% MG,"Processed cheese, around 20% fat, in wedges or cubes",0.55522706,5.7029241,3.5809053e-07,0.62008511,0.011456478,4.7506883e-07,7.2371838e-08,3.3435243e-09,0.06484875,0.00074977637,0.018209169,0.27227425,66.603799,247.65706,0.67579424,33.775176,2.0326616e-05
12300,16,Fromage fondu en tranchettes,"Processed cheese, in slices",0.50367806,5.2715737,9.1384682e-08,0.52687246,0.0097843717,4.4263862e-07,6.1979507e-08,2.4484908e-09,0.062379548,0.00052389405,0.017621315,0.26783898,63.139475,240.47691,0.59591524,27.851578,1.1805779e-05
12009,16,Fromage rond à pâte molle et croûte fleurie 5 à 11% MG type camembert allégé en matière grasse,"Soft-ripened round cheese with bloomy rind, 5 to 11% fat, Camembert-type cheese, reduced fat",0.47715699,4.9450327,6.0599023e-08,0.5376755,0.0094032056,4.2165318e-07,5.9109955e-08,2.3721202e-09,0.059077038,0.00056059742,0.016924721,0.25321727,59.965223,231.76269,0.54711705,25.819968,1.0669426e-05
12012,16,Fromage rond à pâte molle et croûte fleurie environ 11% MG type coulommiers allégé en matière grasse,"Soft-ripened round cheese with bloomy rind, around 11% fat, Coulommiers-type cheese, reduced fat",0.48175771,4.9936935,6.0711189e-08,0.53732456,0.0094761123,4.2625435e-07,5.9724835e-08,2.395694e-09,0.059766208,0.00056186468,0.01709854,0.25626428,60.629,234.52121,0.55245097,25.849396,1.0745441e-05
12013,16,Fromage rond à pâte molle et croûte fleurie environ 5% MG type camembert allégé en matière grasse,"Soft-ripened round cheese with bloomy rind, around 5% fat, Camembert-type cheese, reduced fat",0.48434317,5.0210395,6.0774221e-08,0.53712733,0.0095170837,4.2884008e-07,6.007038e-08,2.4089418e-09,0.060153501,0.00056257684,0.017196221,0.2579766,61.00202400000001,236.07142,0.55544848,25.865932,1.078816e-05
12060,16,"Fromage type feta, au lait de vache",Feta-type cheese from cow's milk,0.5364836999999999,5.5605525,6.1188701e-07,0.54967176,0.010448583,4.4691137e-07,6.2877879e-08,2.5209919e-09,0.062428931,0.00056481398,0.017670419,0.26548588,62.668224,237.98261,0.73450882,32.80022,2.4363823e-05
12063,16,"Fromage type feta, au lait de vache, à l'huile et aux aromates","Feta-type cheese from cow's milk, in oil and spices",0.5364836999999999,5.5605525,6.1188701e-07,0.54967176,0.010448583,4.4691137e-07,6.2877879e-08,2.5209919e-09,0.062428931,0.00056481398,0.017670419,0.26548588,62.668224,237.98261,0.73450882,32.80022,2.4363823e-05
12524,16,Gorgonzola,"Gorgonzola cheese, from cow's milk",0.56283368,5.7097816,9.4339098e-07,0.56361761,0.010809253,4.5841901e-07,6.5783212e-08,2.6056093e-09,0.063932624,0.00059796042,0.018086243,0.27221227,64.385547,244.55136,0.75756724,34.995152,3.3174363e-05
12736,16,Gouda,"Gouda cheese, from cow's milk",0.6454994199999999,6.368434,1.4178226e-06,0.67134695,0.012392101,5.4364836e-07,7.5138955e-08,3.0025146e-09,0.072195374,0.00067271782,0.020343661,0.30768502,72.08963800000001,282.22844,0.8613902,37.722303,4.5004905e-05
12123,16,Grana Padano,"Grana Padano cheese, from cow's milk",0.5960434099999999,6.2376922,6.7450435e-08,0.62277361,0.011718175,5.4151313e-07,7.1781674e-08,2.8896309e-09,0.073759637,0.00058357916,0.020603484,0.31676154,72.829882,285.01548,0.79942664,32.67527,1.3009113e-05
12114,16,Gruyère,"Gruyere cheese, from cow's milk",0.60576871,6.3414545,6.7527082e-08,0.61927888,0.011862105,5.509907e-07,7.312933e-08,2.9396138e-09,0.075283608,0.00058543104,0.020985738,0.32352326,74.31161399999999,291.1022,0.80938152,32.624803,1.3171863e-05
12113,16,Gruyère IGP France,"Gruyere cheese, France, Protected Geographical Indication, from cow's milk",0.5992814999999999,6.2722405,6.7475955e-08,0.62161002,0.011766097,5.4466874e-07,7.2230384e-08,2.906273e-09,0.074267052,0.00058419575,0.020730758,0.31901289,73.323233,287.04209,0.80274118,32.658467,1.3063302e-05
12040,16,Langres,"Langres cheese, from cow's milk",0.47851984,4.9640001,6.095576e-08,0.45380903,0.0097468321,4.2509529e-07,5.9252974e-08,2.387818e-09,0.059420409,0.00051998434,0.016983266,0.25556055,60.475582,260.35095,0.52217866,24.251018,1.0554787e-05
12037,16,Livarot,"Livarot cheese, from cow's milk",0.51170366,5.3104262,6.1441271e-08,0.53504028,0.0099506607,4.5620329e-07,6.372708e-08,2.5491354e-09,0.064252001,0.00057011328,0.018229923,0.27609716,64.949512,252.4764,0.58716932,26.040937,1.1240223e-05
12030,16,Maroilles fermier,"Maroilles ""fermier"" cheese",0.52490326,5.4490459,6.1975049e-08,0.53583716,0.010177555,4.6908236e-07,6.5473452e-08,2.63317e-09,0.066156892,0.00057658249,0.018706471,0.28446476,66.857474,260.16665,0.60615031,26.22964,1.1474446e-05
12029,16,Maroilles laitier,"Maroilles ""laitier"" cheese",0.51460321,5.3401043,6.1723934e-08,0.53662285,0.010014332,4.5878128e-07,6.4096862e-08,2.5803931e-09,0.064613983,0.00057374535,0.018317327,0.27764315,65.371414,253.99088,0.59420877,26.163758,1.1304264e-05
12036,16,"Maroilles, sans précision","Maroilles cheese, from cow's milk",0.52384424,5.4378449,6.194923e-08,0.53591794,0.010160773,4.6802323e-07,6.5331915e-08,2.6277436e-09,0.065998255,0.00057629078,0.01866646,0.28376339,66.704682,259.53168,0.60492252,26.222866,1.1456949e-05
12737,16,Mimolette demi-vieille,"Mimolette cheese, half-old, from cow's milk",0.6636691,6.5622921,1.4179658e-06,0.66481778,0.012661005,5.6135522e-07,7.7656767e-08,3.0958971e-09,0.075042596,0.00067617766,0.021057822,0.32031787,74.857944,293.60019,0.87998879,37.628017,4.5308968e-05
12742,16,Mimolette extra-vieille,"Mimolette cheese, extra old, from cow's milk",0.67255795,6.65713,1.4180358e-06,0.66162362,0.012792557,5.7001765e-07,7.8888513e-08,3.1415811e-09,0.076435494,0.00067787026,0.021407198,0.32649803,76.21223599999999,299.1634,0.88908747,37.581891,4.5457719e-05
12735,16,Mimolette jeune,"Mimolette cheese, young, from cow's milk",0.65407266,6.4599046,1.4178902e-06,0.66826621,0.012518982,5.5200322e-07,7.6326967e-08,3.0465765e-09,0.073538816,0.00067435033,0.020680633,0.31364574,73.39584500000001,287.59413,0.87016582,37.677815,4.5148375e-05
12738,16,Mimolette vieille,"Mimolette cheese, old, from cow's milk",0.68007584,6.7373408,1.4180951e-06,0.65892211,0.012903819,5.7734405e-07,7.9930284e-08,3.180219e-09,0.077613561,0.0006793018,0.021702689,0.33172501,77.357651,303.86858,0.89678283,37.542879,4.5583528e-05
12740,16,"Mimolette, sans précision","Mimolette cheese, from cow's milk",0.62776531,6.1792233,1.4176828e-06,0.67771958,0.012129643,5.2636597e-07,7.2681501e-08,2.9113708e-09,0.069416408,0.00066934092,0.019646621,0.295355,69.387696,271.1293,0.84323746,37.814328,4.4708132e-05
12051,16,Mont d'or ou Vacherin du Haut-Doubs (produit en France) ou Vacherin-Mont d'Or (produit en Suisse),"Vacherin cheese or Mont d'or cheese, from cow's milk",0.49303804,5.1175563,6.1309713e-08,0.45270158,0.0099768995,4.3961494e-07,6.1193316e-08,2.4622085e-09,0.061595181,0.00052398337,0.017531775,0.26517579,62.570224,269.05586,0.53901059,24.34388,1.0794664e-05
12743,16,Morbier,"Morbier cheese, from cow's milk",0.64368829,6.3491106,1.4178083e-06,0.67199776,0.012365297,5.4188337e-07,7.4887983e-08,2.9932064e-09,0.071911568,0.00067237295,0.020272475,0.30642579,71.813698,281.09493,0.85953632,37.731701,4.4974597e-05
19590,16,Mozzarella au lait de vache,"Mozzarella cheese, from cow's milk",0.45539236,4.77497,5.999254e-08,0.53133891,0.009228722,3.9339522e-07,5.4716718e-08,2.1740905e-09,0.054928076,0.00052976888,0.015849788,0.23429847,55.37720899999999,210.7093,0.59345036,27.523255,1.0851969e-05
12039,16,Munster,"Munster cheese, from cow's milk",0.49951545,5.1840322,5.9253877e-08,0.52129581,0.009503638,4.4594861e-07,6.2216933e-08,2.4411977e-09,0.063470849,0.00051532319,0.017960998,0.27351415,63.822525,246.24656,0.55562924,24.813705,1.0804344e-05
12031,16,Neufchâtel,"Neufchâtel cheese, from cow's milk",0.46122762,4.7790692,5.8320419e-08,0.52421641,0.0088968974,4.0765696e-07,5.7099805e-08,2.245013e-09,0.057735474,0.00050477683,0.016514453,0.24815654,58.298471,223.2897,0.5112396,24.568808,1.0171734e-05
12119,16,Ossau-Iraty,"Ossau-Iraty cheese, from ewe's milk",0.7224638,5.7824985,5.3060387e-08,0.58916318,0.0087153255,8.4978198e-07,6.5518276e-08,2.3556881e-09,0.11791743,0.00046521795,0.024453981,0.51763397,21.8861111,562.32401,0.52731932,31.473433,1.0430023e-05
12120,16,Parmesan,"Parmesan cheese, from cow's milk",0.5994818199999999,6.2743777,6.7477533e-08,0.62153802,0.011769062,5.4486396e-07,7.2258143e-08,2.9073025e-09,0.074298443,0.00058423389,0.020738631,0.31915217,73.353754,287.16746,0.80294622,32.657427,1.3066654e-05
12831,16,Pélardon (fromage de chèvre),"Pélardon cheese, from goat's milk",1.1461218,8.5355049,9.3811551e-08,0.89637527,0.017091556,1.3882745e-06,1.0362819e-07,4.1625874e-09,0.19095554,0.0010076349,0.035502933,0.82557016,71.069212,550.1065,3.0656839,53.963708,1.8256268e-05
12836,16,Picodon (fromage de chèvre),"Picodon cheese, from goat's milk",1.0552951,7.9056273,8.9444062e-08,0.8529271,0.016003116,1.2708018e-06,9.529377e-08,3.856184e-09,0.17439336,0.00094782801,0.032561822,0.75311222,65.492313,502.01424,2.8247426,51.459323,1.6995012e-05
12042,16,Pont l'Évêque,"Pont l'Evêque cheese, from cow's milk",0.51560491,5.3516889,6.1536384e-08,0.5347427,0.010012483,4.6010493e-07,6.4248477e-08,2.5691252e-09,0.064836393,0.00057118788,0.018377315,0.27868091,65.512372,254.81553,0.59169229,26.06589,1.1304682e-05
12839,16,Pouligny Saint-Pierre (fromage de chèvre),"Pouligny Saint-Pierre cheese, from goat's milk",1.0211719,7.2858047,1.2149456e-06,0.87249792,0.014338389,1.1871901e-06,9.2324576e-08,3.4802791e-09,0.16353806,0.00095735184,0.030679895,0.70751321,60.314302,474.29284,2.5479813,48.427402,4.3732404e-05
12716,16,Provolone,"Provolone cheese, from cow's milk",0.57337375,5.9958225,6.7271773e-08,0.63091982,0.011382672,5.1942091e-07,6.8640291e-08,2.7731209e-09,0.070207261,0.00057926244,0.019712452,0.30099998,69.375966,270.82736,0.77622185,32.792907,1.2629745e-05
12749,16,Raclette (fromage),"Raclette cheese, from cow's milk",0.64185866,6.3295897,1.4177939e-06,0.67265522,0.012338219,5.4010034e-07,7.4634448e-08,2.9838031e-09,0.071624862,0.00067202455,0.020200561,0.30515371,71.534938,279.94983,0.8576635,37.741195,4.4943979e-05
12045,16,Reblochon,"Reblochon cheese, from cow's milk",0.50233748,5.2138803,5.9322678e-08,0.52108054,0.0095483583,4.4877092e-07,6.2594095e-08,2.4556576e-09,0.063893579,0.00051610051,0.018067617,0.27538315,64.229678,247.93861,0.55890102,24.831756,1.0850971e-05
12847,16,Rocamadour (fromage de chèvre),"Rocamadour cheese, from goat's milk",0.9304083900000001,7.0395456,8.3438764e-08,0.79318587,0.01450651,1.1092769e-06,8.3833947e-08,3.4348794e-09,0.15162037,0.0008655935,0.028517795,0.65348256,57.824077,435.88737,2.4934483,48.015794,1.5260785e-05
12500,16,Roquefort,"Roquefort cheese, from ewe's milk",0.8908025900000001,7.0232088,9.4252729e-07,0.66064299,0.010451017,9.9095359e-07,8.047695e-08,2.8523054e-09,0.13995639,0.00062896537,0.029288753,0.61296092,27.268512,665.4542,0.6324976,40.312014,3.3280111e-05
12842,16,Sainte-Maure (fromage de chèvre),"Sainte Maure cheese, from goat's milk",0.90253039,6.4589352,7.6315663e-08,0.79965963,0.012350837,1.1072606e-06,8.2915557e-08,3.0948319e-09,0.15365824,0.00080739912,0.028679349,0.66742911,55.480907,444.18736,2.2845627,39.446052,1.5003797e-05
12807,16,Sainte-Maure de Touraine (fromage de chèvre),Goat cheese from raw milk,1.0098186,7.20707,1.2143996e-06,0.8670669,0.014202334,1.172506e-06,9.1282774e-08,3.4419787e-09,0.16146778,0.00094987598,0.030312257,0.69845597,59.61718999999999,468.28131,2.5178636,48.114354,4.3574747e-05
12052,16,Saint-Félicien,"Saint-Felicien cheese, from cow's milk",0.5282319400000001,5.2251713,1.1946148e-06,0.57580536,0.0102416,4.2262561e-07,6.1509803e-08,2.4453678e-09,0.058401894,0.00062311173,0.016809301,0.24788967,59.445457,225.61731,0.64697185,32.258156,3.8166879e-05
12049,16,Saint-Marcellin,"Saint-Marcellin cheese, from cow's milk",0.51855891,5.1228615,1.194379e-06,0.57654321,0.010088313,4.1295162e-07,6.0217013e-08,2.3958037e-09,0.05695291,0.0006204473,0.016443845,0.24148333,58.049862,219.81749,0.63575726,32.196285,3.8007057e-05
12751,16,"Saint-Nectaire, fermier","Saint-Nectaire cheese, from cow's milk, milk collected in an unique farm",0.53045759,5.5379365,6.6933545e-08,0.64634148,0.01074753,4.7759791e-07,6.2693307e-08,2.5525547e-09,0.063482223,0.00057109042,0.01802563,0.27116161,62.837324,243.96768,0.73229261,33.015607,1.191156e-05
12748,16,"Saint-Nectaire, laitier","Saint-Nectaire cheese, from cow's milk, milks collected in many farms",0.53045759,5.5379365,6.6933545e-08,0.64634148,0.01074753,4.7759791e-07,6.2693307e-08,2.5525547e-09,0.063482223,0.00057109042,0.01802563,0.27116161,62.837324,243.96768,0.73229261,33.015607,1.191156e-05
12752,16,"Saint-Nectaire, sans précision","Saint-Nectaire cheese, from cow's milk",0.53045759,5.5379365,6.6933545e-08,0.64634148,0.01074753,4.7759791e-07,6.2693307e-08,2.5525547e-09,0.063482223,0.00057109042,0.01802563,0.27116161,62.837324,243.96768,0.73229261,33.015607,1.191156e-05
12755,16,Saint-Paulin (fromage à pâte pressée non cuite demi-ferme),"Saint-Paulin cheese, from cow's milk (semi-hard cheese)",0.5563299899999999,5.8139772,6.7137448e-08,0.63704438,0.011130431,5.0281129e-07,6.62785e-08,2.6855251e-09,0.067536474,0.00057601699,0.019042546,0.28914994,66.77920400000001,260.16028,0.75877575,32.88135,1.2344525e-05
12725,16,Salers,"Salers cheese, from cow's milk",0.58021797,6.0688457,6.7325713e-08,0.62846038,0.011483964,5.260908e-07,6.958871e-08,2.8082966e-09,0.071279763,0.0005805657,0.019981465,0.30575857,70.418742,275.11091,0.78322763,32.757391,1.2744281e-05
12845,16,Selles-sur-Cher (fromage de chèvre),"Selles-sur-Cher cheese, from goat's milk",1.0211719,7.2858047,1.2149456e-06,0.87249792,0.014338389,1.1871901e-06,9.2324576e-08,3.4802791e-09,0.16353806,0.00095735184,0.030679895,0.70751321,60.314302,474.29284,2.5479813,48.427402,4.3732404e-05
19530,16,Spécialité fromagère non affinée à tartiner environ 30-40 % MG aromatisée (ex: ail et fines herbes),"Uncured soft cheese, spreadable, around 30-40% fat, flavoured (ex : garlic and herbs)",0.49108728,5.1624758,6.5325058e-08,0.55263675,0.0096826737,4.2266303e-07,5.9881218e-08,2.427832e-09,0.059377881,0.00054700622,0.016805976,0.25324925,59.58834,226.15733,0.62910259,31.072364,1.1040337e-05
12340,16,"Spécialité fromagère non affinée environ 20% MG, type fromage en barquette à tartiner ou coque fromagère","Uncured soft cheese, spreadable, around 20% fat, in a tub",0.45512302,4.7820887,6.4448248e-08,0.5553801,0.0091127542,3.8669518e-07,5.5074632e-08,2.2435531e-09,0.053990567,0.00053709988,0.015447216,0.22943051,54.399523,204.59365,0.5874068,30.842328,1.0446117e-05
12315,16,"Spécialité fromagère non affinée environ 25% MG, type fromage en barquette à tartiner ou coque fromagère","Uncured soft cheese, spreadable, around 25% fat, in a tub",0.49108728,5.1624758,6.5325058e-08,0.55263675,0.0096826737,4.2266303e-07,5.9881218e-08,2.427832e-09,0.059377881,0.00054700622,0.016805976,0.25324925,59.58834,226.15733,0.62910259,31.072364,1.1040337e-05
1029_1,16,"Spécialité végétale type fromage en tranche, sans soja, préemballée","Plant-based cheese, without soybean, prepacked, sliced",0.32039548,2.4775152,6.434404e-08,0.27230259,0.011080379,1.8937569e-07,5.0081563e-08,4.5618503e-09,0.018696485,0.00070059784,0.011171076,0.066845658,69.946304,116.69679,4.5188299,35.503498,1.3296522e-05
1029_2,16,"Spécialité végétale type fromage râpé, sans soja, préemballée","Plant-based cheese, without soybean, prepacked, shredded",0.32040698,2.477598,6.4346389e-08,0.27230363,0.011081116,1.8938197e-07,5.0088117e-08,4.5620642e-09,0.018697119,0.00070076765,0.011171404,0.066848443,69.947262,116.69717,4.5188349,35.504152,1.3296676e-05
12763,16,Tome des Bauges,Tomme cheese (PDO) from the French Bauges munntains,0.55485288,5.8350205,6.0198223e-08,0.52197652,0.010692342,4.9243304e-07,6.8028735e-08,2.6859005e-09,0.070081509,0.00053625577,0.019562799,0.30144549,69.744905,269.98919,0.70685664,28.192336,1.2386219e-05
12759,16,Tomme ou tome de montagne ou de Savoie,"Tomme cheese, from mountain or Savoy",0.5478206999999999,5.7606425,6.0026779e-08,0.52251294,0.010580905,4.8540016e-07,6.7088892e-08,2.649868e-09,0.069028114,0.00053431877,0.019297117,0.29678816,68.730323,265.77279,0.69870377,28.147356,1.2270029e-05
12758,16,Tomme ou tome de vache,"Tomme cheese, from cow's milk",0.5516049,5.8006673,6.0119037e-08,0.52222428,0.010640872,4.8918474e-07,6.7594646e-08,2.669258e-09,0.069594974,0.00053536112,0.019440088,0.2992944,69.276296,268.04175,0.70309104,28.171561,1.2332554e-05
12760,16,"Tomme ou tome, allégée en matière grasse, environ 13% MG","Tomme cheese, reduced fat, around 13% fat",0.5478206999999999,5.7606425,6.0026779e-08,0.52251294,0.010580905,4.8540016e-07,6.7088892e-08,2.649868e-09,0.069028114,0.00053431877,0.019297117,0.29678816,68.730323,265.77279,0.69870377,28.147356,1.2270029e-05
12848,16,Valençay (fromage de chèvre),"Valençay cheese, from goat's milk",1.0438786,7.4432741,1.2160374e-06,0.88335996,0.014610499,1.2165583e-06,9.440818e-08,3.5568799e-09,0.1676786,0.00097230357,0.031415173,0.72562769,61.708527,486.31591,2.6082166,49.053498,4.4047718e-05
19026,23,"Lait concentré non sucré, entier","Condensed milk, without sugar, whole",0.24246329,2.5257928,1.8796848e-07,0.18289645,0.0045756403,2.1506353e-07,2.9931228e-08,1.1848747e-09,0.029928934,0.00019168786,0.0080541129,0.12904465,30.202627,117.8041,0.3225631,12.042709,9.0324063e-06
19027,23,"Lait concentré sucré, entier","Condensed milk, with sugar, whole",0.24246329,2.5257928,1.8796848e-07,0.18289645,0.0045756403,2.1506353e-07,2.9931228e-08,1.1848747e-09,0.029928934,0.00019168786,0.0080541129,0.12904465,30.202627,117.8041,0.3225631,12.042709,9.0324063e-06
19250,23,"Lait de brebis, entier","Sheep milk, whole",0.27104949,2.181459,2.3286703e-08,0.15322197,0.0033674967,3.2156864e-07,2.5684e-08,9.3924861e-10,0.04506552,0.00014605115,0.0091018745,0.19846124,8.9107247,217.31297,0.16628023,10.194099,3.8713474e-06
19201,23,"Lait de chèvre, demi-écrémé, UHT","Goat milk, half skimmed, UHT pasteurized",0.20097151,1.5165272,2.3593082e-08,0.15864993,0.0033029746,2.4166417e-07,1.90252e-08,7.5525409e-10,0.03255916,0.00016696677,0.0059440172,0.1410258,12.6080489,95.85262,0.51433046,10.282209,3.8080872e-06
19202,23,"Lait de chèvre, entier, cru","Goat milk, whole, raw",0.20097151,1.5165272,2.3593082e-08,0.15864993,0.0033029746,2.4166417e-07,1.90252e-08,7.5525409e-10,0.03255916,0.00016696677,0.0059440172,0.1410258,12.6080489,95.85262,0.51433046,10.282209,3.8080872e-06
19200,23,"Lait de chèvre, entier, UHT","Goat milk, whole, UHT",0.20097151,1.5165272,2.3593082e-08,0.15864993,0.0033029746,2.4166417e-07,1.90252e-08,7.5525409e-10,0.03255916,0.00016696677,0.0059440172,0.1410258,12.6080489,95.85262,0.51433046,10.282209,3.8080872e-06
19060,23,"Lait demi-écrémé, à teneur réduite en lactose","Milk, semi-skimmed, reduced lactose",0.11947093,1.2743921,2.1643519e-08,0.12956129,0.0027447504,1.042635e-07,1.4859037e-08,6.2653822e-10,0.013740397,0.00011244276,0.0037178825,0.0585322,14.3956875,54.293028,0.15551258,8.1678687,3.0556835e-06
19042,23,"Lait demi-écrémé, pasteurisé","Milk, semi-skimmed, pasteurised",0.11947093,1.2743921,2.1643519e-08,0.12956129,0.0027447504,1.042635e-07,1.4859037e-08,6.2653822e-10,0.013740397,0.00011244276,0.0037178825,0.0585322,14.3956875,54.293028,0.15551258,8.1678687,3.0556835e-06
19041,23,"Lait demi-écrémé, UHT","Milk, semi-skimmed, UHT",0.11947093,1.2743921,2.1643519e-08,0.12956129,0.0027447504,1.042635e-07,1.4859037e-08,6.2653822e-10,0.013740397,0.00011244276,0.0037178825,0.0585322,14.3956875,54.293028,0.15551258,8.1678687,3.0556835e-06
19037,23,"Lait demi-écrémé, UHT, enrichi en vitamines","Milk, semi-skimmed, vitamin D fortified, UHT",0.11947093,1.2743921,2.1643519e-08,0.12956129,0.0027447504,1.042635e-07,1.4859037e-08,6.2653822e-10,0.013740397,0.00011244276,0.0037178825,0.0585322,14.3956875,54.293028,0.15551258,8.1678687,3.0556835e-06
19051,23,"Lait écrémé, pasteurisé","Milk, skimmed, pasteurised",0.10764117,1.1496055,2.084676e-08,0.12565365,0.0025422021,9.2957265e-08,1.3329871e-08,5.6710276e-10,0.012079235,0.00010473765,0.0032752141,0.051267856,12.7660032,47.747316,0.14263845,7.8867839,2.8461794e-06
19050,23,"Lait écrémé, UHT","Milk, skimmed, UHT",0.10764117,1.1496055,2.084676e-08,0.12565365,0.0025422021,9.2957265e-08,1.3329871e-08,5.6710276e-10,0.012079235,0.00010473765,0.0032752141,0.051267856,12.7660032,47.747316,0.14263845,7.8867839,2.8461794e-06
19044,23,"Lait en poudre, demi-écrémé","Milk, powder, semi-skimmed, non rehydrated",0.99274965,10.636059,2.6372548e-07,0.59737194,0.017975606,8.9832055e-07,1.2285124e-07,4.8637817e-09,0.12996715,0.00069269085,0.034696248,0.5648315,128.224301,508.99091,1.1242313,41.698263,2.2229758e-05
19054,23,"Lait en poudre, écrémé","Milk, powder, skimmed, non rehydrated",0.87326903,9.3757147,2.5567821e-07,0.55790484,0.015929868,7.8412757e-07,1.0740666e-07,4.2634836e-09,0.11318941,0.00061486923,0.030225297,0.49146162,111.76449,442.87922,0.99420259,38.859306,2.0113766e-05
19021,23,"Lait en poudre, entier","Milk, powder, whole, non rehydrated",1.1665396,12.469287,2.7543061e-07,0.65477864,0.020951224,1.0644194e-06,1.4531609e-07,5.7369425e-09,0.15437113,0.00080588593,0.041199449,0.67155133,152.165848,605.15337,1.3133639,45.827654,2.5307564e-05
19024,23,"Lait entier, pasteurisé","Milk, whole, pasteurised",0.13667786,1.4558998,2.2802442e-08,0.13524512,0.003039366,1.2070894e-07,1.7083279e-08,7.1298979e-10,0.016156633,0.0001236502,0.0043617638,0.06909852,16.766137,63.814064,0.17423858,8.5767194,3.3604169e-06
19023,23,"Lait entier, UHT","Milk, whole, UHT",0.13667786,1.4558998,2.2802442e-08,0.13524512,0.003039366,1.2070894e-07,1.7083279e-08,7.1298979e-10,0.016156633,0.0001236502,0.0043617638,0.06909852,16.766137,63.814064,0.17423858,8.5767194,3.3604169e-06
19641,36,"Faisselle, 6% MG environ","Drained soft fresh cheese, around 6% fat",0.50960108,5.3011212,1.9949314e-07,0.53100996,0.0098976076,4.4491487e-07,6.2679745e-08,2.4815722e-09,0.062541301,0.00053747291,0.017678946,0.26819757,63.247587,240.92722,0.59298188,28.224243,1.4492832e-05
19644,36,"Fromage blanc nature, 0% MG","Fresh cream cheese, plain, fat free",0.18320397,1.8062335,1.695128e-07,0.31495878,0.0040810557,1.299439e-07,2.4686191e-08,9.3935674e-10,0.017262145,0.0002915237,0.004616435,0.069522759,18.1909286,62.548336,0.28194978,17.482115,1.45533e-05
19649,36,"Fromage blanc nature, gourmand, 8% MG environ","Fresh cream cheese, plain, creamy, around 8% fat",0.2377684,2.3350941,1.7252664e-07,0.41312383,0.0048906905,1.840405e-07,3.1517631e-08,1.2096003e-09,0.024890686,0.00024850167,0.0066930304,0.10399003,25.8775502,93.859137,0.32868084,19.786101,1.5546332e-05
19667,36,"Fromage frais type petit suisse, aromatisé aux fruits, 2-3% MG, enrichi en calcium et vitamine D","Petit-Suisse, fresh cream cheese type, fruits flavoured, 2-3% fat, fortified with calcium and vitamin D",0.1990528,1.9267017,1.6991906e-07,0.40033521,0.0042278053,1.4703827e-07,2.6513086e-08,1.0150842e-09,0.019454156,0.00022328494,0.0052442974,0.08021581,20.5440379,72.436806,0.28654733,18.866187,1.4860682e-05
19661,36,"Fromage frais type petit suisse, aux fruits, 2-3% MG","Petit-Suisse, fresh cream cheese type, with fruits, 2-3% fat",0.1990528,1.9267017,1.6991906e-07,0.40033521,0.0042278053,1.4703827e-07,2.6513086e-08,1.0150842e-09,0.019454156,0.00022328494,0.0052442974,0.08021581,20.5440379,72.436806,0.28654733,18.866187,1.4860682e-05
19662,36,"Fromage frais type petit suisse, aux fruits, 2-3% MG, enrichi en calcium et vitamine D","Petit-Suisse, fresh cream cheese type, with fruits, 2-3% fat, fortified with calcium and vitamin D",0.1990528,1.9267017,1.6991906e-07,0.40033521,0.0042278053,1.4703827e-07,2.6513086e-08,1.0150842e-09,0.019454156,0.00022328494,0.0052442974,0.08021581,20.5440379,72.436806,0.28654733,18.866187,1.4860682e-05
19663,36,"Fromage frais type petit suisse, nature, 0% MG","Petit-Suisse, fresh cream cheese type, plain, fat free",0.18077044,1.7338498,1.686877e-07,0.39429614,0.0039147762,1.2956499e-07,2.4149828e-08,9.2322943e-10,0.016886906,0.00021137704,0.0045601735,0.068989095,18.0254351,62.320706,0.26665096,18.431783,1.4536903e-05
