"UUID du flux";"Nom du flux";Commentaire;Type;"Catégorie 1";"Catégorie 2";"Catégorie 3";"Quantité de référence";Unité
"Flow UUID";"Flow name";Comment;Type;"Category 1";"Category 2";"Category 3";"Reference quantity";Unit
24a10960-84a2-4cf6-bc47-4aad68ce2c56;"ethylene glycol";;"Product flow";;;;1;kg
43821113-acdf-4362-ae60-b303b0bfbf41;"potassium fertiliser, as K2O";;"Product flow";;;;1;kg
7abfa684-3626-476e-b541-fdc8ec6e3d5f;"polyaramid yarn";;"Product flow";;;;1;kg
33ca1998-3316-4833-b559-95a9854376b3;"acetic acid, 98% in H2O";;"Product flow";;;;1;kg
4f2165a1-b749-47fa-a5f1-c1c7b78aa410;"sodium nitrate";;"Product flow";;;;1;kg
315a1b9f-9eab-4621-bedf-870cb4c5be35;"nylon yarn";;"Product flow";;;;1;kg
60401a85-73cb-4e32-91af-fe77174bfb9d;garlic;;"Product flow";;;;1;kg
0c5f1eef-3c10-4f7f-95d2-57ce8c5b432e;styrene;;"Product flow";;;;1;kg
2f0f5ea0-a760-4a9a-ad1a-f75b1bd81c8d;"organic solvent";;"Product flow";;;;1;kg
67bd99c6-46ba-4cf2-a5e8-0ce53da232fd;"sized man-made yarn";;"Product flow";;;;1;kg
988c80e2-b196-4049-9a8d-6b851f50aaf8;"carbon black";;"Product flow";;;;1;kg
436f3a6e-4f70-45ab-aa58-111e41e0d8a3;"Electricity (JP)";;"Product flow";;;;1;MJ
774ea03b-8e45-4b99-9d86-6362effa9247;"natural gas, liquified";;"Product flow";;;;1;MJ
0dd53ad2-7cd5-4d4e-bc42-6051e8415f7a;"sodium hydrogen phosphate";;"Product flow";;;;1;kg
de442ef0-d725-4c3a-a5e2-b29f51a1186c;electricity;;"Product flow";;;;1;MJ
12da1ff1-d5e2-413b-a1f5-84ddd12b96f7;"water, deionised";;"Product flow";;;;1;kg
2f929886-05e1-4fbb-8e9b-3906f4c46cb3;"EoL, Self Contained Emergency Lighting | PCB Support, Substitution benefits included";;"Product flow";;;;1;kg
a7b5ace6-9c20-49fd-b15f-7d1cd83125df;"EoL, Small Professional Elec. Equip. (Medical & Building & Industry & Research) | Silver within PCB, Substitution benefits included";;"Product flow";;;;1;kg
38f70c3a-41fc-484b-844a-6f7beab560cb;"EoL, Lamps | Copper, Substitution benefits included";;"Product flow";;;;1;kg
6f7993c2-dda8-489b-9541-72b1a476d7ed;"EoL, Self Contained Emergency Lighting | Steel, Substitution benefits included";;"Product flow";;;;1;kg
b073440a-8bcf-426a-a285-4bd5908e8097;"EoL, Lamps | Steel, Substitution benefits included";;"Product flow";;;;1;kg
bcb2e1ce-c90e-4c45-8972-08ceefd129fb;"EoL, Small Professional Elec. Equip. (Medical & Building & Industry & Research) | PVC within wire, Substitution benefits included";;"Product flow";;;;1;kg
3e671a3e-15bb-497a-8a76-9fec07b56e41;"EoL, Small Professional Elec. Equip. (Medical & Building & Industry & Research) | PP without BFR, density < 1.3, Substitution benefits included";;"Product flow";;;;1;kg
6c2dfdb2-282f-49a9-8304-880771198260;"EoL, Self Contained Emergency Lighting | Copper, Substitution benefits included";;"Product flow";;;;1;kg
6323bc3d-5c80-46bd-9c66-e692229f24de;"EoL, Self Contained Emergency Lighting | PA without BFR, density > 1.3, Substitution benefits included";;"Product flow";;;;1;kg
295bacc1-934d-4d1b-a0e2-98208c40ccb4;"EoL, Lamps | PET without BFR, density > 1.3, Substitution benefits included";;"Product flow";;;;1;kg
93bb4b73-9c51-4bc4-b3c5-2e4a7389de96;"EoL, Lamps | PCB Support, Substitution benefits included";;"Product flow";;;;1;kg
c488c50f-f73b-431e-ad19-d74259925898;"EoL, Small Professional Elec. Equip. (Medical & Building & Industry & Research) | PCB Other base metals, Substitution benefits included";;"Product flow";;;;1;kg
407922f2-535b-4d72-8e4d-2848215a7115;"EoL, Small Professional Elec. Equip. (Medical & Building & Industry & Research) | Steel, Substitution benefits included";;"Product flow";;;;1;kg
13092e4a-7d8d-47af-91d0-359eb5865dea;"EoL, Lamps | Glass, Substitution benefits included";;"Product flow";;;;1;kg
2ecfb56b-6e2b-4376-93d5-80ff619eaf8c;"EoL, Small Professional Elec. Equip. (Medical & Building & Industry & Research) | ABS-PC without BFR, density < 1.3, Substitution benefits included";;"Product flow";;;;1;kg
83720f6f-6d65-4300-be21-a0d811fa6089;"EoL, Small Professional Elec. Equip. (Medical & Building & Industry & Research) | PS without BFR, density < 1.3, Substitution benefits included";;"Product flow";;;;1;kg
07eff919-9042-467c-a06e-b47154bdcc43;"EoL, Self Contained Emergency Lighting | Silver within PCB, Substitution benefits included";;"Product flow";;;;1;kg
3d7a8681-7827-4394-91ac-bbe9c7ae0051;"EoL, Self Contained Emergency Lighting | Aluminium, Substitution benefits included";;"Product flow";;;;1;kg
2bed1b13-5c81-4600-b3ad-aabaf37724aa;"EoL, Lamps | PCB Other base metals, Substitution benefits included";;"Product flow";;;;1;kg
d30dd437-a4b5-4f18-a8f1-aa2ebbc8d474;"EoL, Lamps | PET without BFR, density < 1.3, Substitution benefits included";;"Product flow";;;;1;kg
1563586a-9493-4b0d-b4a3-3945c2f4be9a;"EoL, Small Professional Elec. Equip. (Medical & Building & Industry & Research) | Copper within PCB, Substitution benefits included";;"Product flow";;;;1;kg
84feef62-58d1-45cf-aae0-1c49b9418925;"EoL, Self Contained Emergency Lighting | PP without BFR, density > 1.3, Substitution benefits included";;"Product flow";;;;1;kg
5e6715bf-f399-4a12-a2a6-9fdf818f96b9;"EoL, Small Professional Elec. Equip. (Medical & Building & Industry & Research) | Steel, alloyed, magnetic, Substitution benefits included";;"Product flow";;;;1;kg
61100de8-ae14-43a6-a7d1-290d438ed8e1;"EoL, Small Professional Elec. Equip. (Medical & Building & Industry & Research) | Lead within PCB, Substitution benefits included";;"Product flow";;;;1;kg
d67d6b21-6f56-4557-8366-793eaf466807;"EoL, Self Contained Emergency Lighting | PC transparent, Substitution benefits included";;"Product flow";;;;1;kg
2381870a-f990-494d-89d7-8dba9974356b;"EoL, Self Contained Emergency Lighting | PA without BFR, density < 1.3, Substitution benefits included";;"Product flow";;;;1;kg
3ad0809d-5780-4ce1-bda8-cd4d558cb814;"EoL, Lamps | Mercury, Substitution benefits included";;"Product flow";;;;1;kg
1a6f552b-d67b-4ec6-bcdf-10995ce9de0f;"EoL, Small Professional Elec. Equip. (Medical & Building & Industry & Research) | PBT without BFR, density > 1.3, Substitution benefits included";;"Product flow";;;;1;kg
d3ff3709-2d68-46c4-a92f-08045bf58b35;"EoL, Self Contained Emergency Lighting | Platinoid within PCB, Substitution benefits included";;"Product flow";;;;1;kg
a144bac8-434c-4b83-9e3f-178f58eeef3b;"EoL, Self Contained Emergency Lighting | PS with BFR, Substitution benefits included";;"Product flow";;;;1;kg
269e37a8-c774-44c6-9664-2b8edb02f07e;"EoL, Small Professional Elec. Equip. (Medical & Building & Industry & Research) | PC without BFR, density > 1.3, Substitution benefits included";;"Product flow";;;;1;kg
9c5f4a92-2a6b-426e-9a21-b0b80ab7c955;"EoL, Self Contained Emergency Lighting | PS without BFR, density > 1.3, Substitution benefits included";;"Product flow";;;;1;kg
68c72e39-69aa-4c2d-a437-f80002cde62a;"EoL, Self Contained Emergency Lighting | PC without BFR, density < 1.3, Substitution benefits included";;"Product flow";;;;1;kg
bcc953ee-386c-4fad-bbf3-f76562e10455;"EoL, Lamps | Fluorescent Powder, Substitution benefits included";;"Product flow";;;;1;kg
e0b1f0c3-6263-4e9a-a221-4f12d82d395d;"EoL, Lamps | PBT without BFR, density > 1.3, Substitution benefits included";;"Product flow";;;;1;kg
73fa641f-2a1e-48f5-a695-7dd103648255;"EoL, Self Contained Emergency Lighting | PMMA, Substitution benefits included";;"Product flow";;;;1;kg
4044328e-01fd-478c-9934-dd1fb920b350;"EoL, Lamps | Platinoid within PCB, Substitution benefits included";;"Product flow";;;;1;kg
ffd0a0b7-6a90-4480-9a1b-75578ad016f8;"EoL, Small Professional Elec. Equip. (Medical & Building & Industry & Research) | PBT with BFR, Substitution benefits included";;"Product flow";;;;1;kg
77bd54bc-06ee-4cad-81a3-e71cf9b8ff36;"EoL, Small Professional Elec. Equip. (Medical & Building & Industry & Research) | Platinoid within PCB, Substitution benefits included";;"Product flow";;;;1;kg
bc3ba778-7881-4f77-98ef-2a84ccc4165e;"EoL, Small Professional Elec. Equip. (Medical & Building & Industry & Research) | Brass, Substitution benefits included";;"Product flow";;;;1;kg
1fcea8fe-30d4-4ca8-bfca-c708292144cd;"EoL, Small Professional Elec. Equip. (Medical & Building & Industry & Research) | PS with BFR, Substitution benefits included";;"Product flow";;;;1;kg
8383a944-590b-49c9-8708-b17090239f18;"EoL, Self Contained Emergency Lighting | PVC within wire, Substitution benefits included";;"Product flow";;;;1;kg
33332bf0-a7a6-4a31-8343-df2c9da2406d;"EoL, Self Contained Emergency Lighting | PC without BFR, density > 1.3, Substitution benefits included";;"Product flow";;;;1;kg
3e279f7e-5e15-4a42-8221-5546722225bc;"EoL, Lamps | Brass, Substitution benefits included";;"Product flow";;;;1;kg
64f169d9-21c4-46df-9d61-e87d6765edec;"EoL, Self Contained Emergency Lighting | PS without BFR, density < 1.3, Substitution benefits included";;"Product flow";;;;1;kg
23dbbc28-ca5a-4ecd-be6d-88befec92509;"EoL, Self Contained Emergency Lighting | Copper within Wire, Substitution benefits included";;"Product flow";;;;1;kg
dd446d2f-ed94-4fb8-ae5e-bf787e2b7bb1;"EoL, Self Contained Emergency Lighting | ABS with BFR, Substitution benefits included";;"Product flow";;;;1;kg
4b72e34b-a856-4a97-978e-6c3c674442fc;"EoL, Self Contained Emergency Lighting | Copper within PCB, Substitution benefits included";;"Product flow";;;;1;kg
52959edb-ad9d-4b25-95a1-9d262ba2c34d;"EoL, Small Professional Elec. Equip. (Medical & Building & Industry & Research) | PP with BFR, Substitution benefits included";;"Product flow";;;;1;kg
46595e8a-8a67-4136-80a1-14ab5d84b4ec;"EoL, Small Professional Elec. Equip. (Medical & Building & Industry & Research) | ABS without BFR, density > 1.3, Substitution benefits included";;"Product flow";;;;1;kg
ad971c26-98cc-4e3d-962d-0ea6a7638101;"EoL, Small Professional Elec. Equip. (Medical & Building & Industry & Research) | Precious metals-rich PCB, Substitution benefits included";;"Product flow";;;;1;kg
f53df82e-c59b-4c76-82d4-704fd29783a1;"EoL, Small Professional Elec. Equip. (Medical & Building & Industry & Research) | PA without BFR, density > 1.3, Substitution benefits included";;"Product flow";;;;1;kg
4237b14f-a75a-43dd-a9a2-2a6d709e756d;"EoL, Lamps | Precious metals-poor PCB, Substitution benefits included";;"Product flow";;;;1;kg
7692b294-3767-47a4-9530-0d38ce580075;"EoL, Small Professional Elec. Equip. (Medical & Building & Industry & Research) | ABS without BFR, density < 1.3, Substitution benefits included";;"Product flow";;;;1;kg
24d8faa4-11b2-4e2e-83fd-b6a43483712a;"EoL, Self Contained Emergency Lighting | PP without BFR, density < 1.3, Substitution benefits included";;"Product flow";;;;1;kg
7e283955-b971-4e7c-a297-4883d927e1f9;"EoL, Small Professional Elec. Equip. (Medical & Building & Industry & Research) | Precious metals-poor PCB, Substitution benefits included";;"Product flow";;;;1;kg
a36dde5e-8042-4856-a276-0ddfe74d2016;"EoL, Lamps | Lead within PCB, Substitution benefits included";;"Product flow";;;;1;kg
51e1c53e-f81e-4565-94c9-f131f41364ee;"EoL, Small Professional Elec. Equip. (Medical & Building & Industry & Research) | Gold within PCB, Substitution benefits included";;"Product flow";;;;1;kg
746a0e70-2b98-4347-b5e3-ac627fbeeecb;"EoL, Small Professional Elec. Equip. (Medical & Building & Industry & Research) | Bronze, Substitution benefits included";;"Product flow";;;;1;kg
2776b1ad-b4d7-45e6-ba64-85ae6c3e3277;"EoL, Self Contained Emergency Lighting | ABS without BFR, density < 1.3, Substitution benefits included";;"Product flow";;;;1;kg
6281503d-fc15-4b0c-934c-d25026e855be;"EoL, Lamps | Silver within PCB, Substitution benefits included";;"Product flow";;;;1;kg
2df00a81-b144-4636-8cfc-7c354aab035b;"EoL, Small Professional Elec. Equip. (Medical & Building & Industry & Research) | PA with BFR, Substitution benefits included";;"Product flow";;;;1;kg
5754ff27-89c2-4397-bba3-bd209d0b1f74;"EoL, Small Professional Elec. Equip. (Medical & Building & Industry & Research) | PS without BFR, density > 1.3, Substitution benefits included";;"Product flow";;;;1;kg
209cc120-feb4-4488-9873-769ebba787a9;"EoL, Lamps | Aluminium, Substitution benefits included";;"Product flow";;;;1;kg
6b7e60de-e66d-4e96-9381-b9b2e40cbf14;"EoL, Small Professional Elec. Equip. (Medical & Building & Industry & Research) | PCB Support, Substitution benefits included";;"Product flow";;;;1;kg
a7cb4631-db8c-4aea-b473-a16e24d53654;"EoL, Small Professional Elec. Equip. (Medical & Building & Industry & Research) | PA without BFR, density < 1.3, Substitution benefits included";;"Product flow";;;;1;kg
a15f2d54-721e-4cbb-9884-fbcd34074af2;"EoL, Small Professional Elec. Equip. (Medical & Building & Industry & Research) | ABS with BFR, Substitution benefits included";;"Product flow";;;;1;kg
249e051e-3638-401a-8c0a-1bfe56a24a77;"EoL, Lamps | Copper within PCB, Substitution benefits included";;"Product flow";;;;1;kg
67689a1c-e6ed-47ee-bbfe-90a080b99c99;"EoL, Self Contained Emergency Lighting | PA with BFR, Substitution benefits included";;"Product flow";;;;1;kg
5b5c8a03-122b-4f4d-9714-61dd68aee8ce;"EoL, Small Professional Elec. Equip. (Medical & Building & Industry & Research) | Steel, alloyed, non magnetic, Substitution benefits included";;"Product flow";;;;1;kg
36cbdd33-a8e9-418e-9740-3cc7249489aa;"EoL, Self Contained Emergency Lighting | PC transparent with not compatible label, Substitution benefits included";;"Product flow";;;;1;kg
3b8fcc09-3db8-41b5-91c7-bc96228b1078;"EoL, Self Contained Emergency Lighting | Precious metals-poor PCB, Substitution benefits included";;"Product flow";;;;1;kg
fa90b18a-4a15-4ee1-8c8f-19da7b79aad7;"EoL, Small Professional Elec. Equip. (Medical & Building & Industry & Research) | ABS-PC with BFR, Substitution benefits included";;"Product flow";;;;1;kg
80da9923-073f-4ffb-bc2a-00c1bb0b9915;"EoL, Lamps | Tile cement, Substitution benefits included";;"Product flow";;;;1;kg
3ce6254b-e6ea-40e0-8c13-542533d34603;"EoL, Small Professional Elec. Equip. (Medical & Building & Industry & Research) | Aluminium, Substitution benefits included";;"Product flow";;;;1;kg
4415e474-6c0e-46fb-8ae7-5c03df6f4f40;"EoL, Self Contained Emergency Lighting | PE within wire, Substitution benefits included";;"Product flow";;;;1;kg
4ccf478f-7446-48ae-a800-83cda7e37562;"EoL, Lamps | PET with BFR, Substitution benefits included";;"Product flow";;;;1;kg
fb113db1-3f57-4a69-9514-86cb1be88194;"EoL, Lamps | Gold within PCB, Substitution benefits included";;"Product flow";;;;1;kg
625a8a92-335c-4046-8ad3-fcfb3475908e;"EoL, Self Contained Emergency Lighting | Brass, Substitution benefits included";;"Product flow";;;;1;kg
fd23baff-c693-4bb0-8163-b8cd704ecd4e;"EoL, Small Professional Elec. Equip. (Medical & Building & Industry & Research) | Copper within Wire, Substitution benefits included";;"Product flow";;;;1;kg
14d7792a-f9c2-4f56-94ba-cc563d747aca;"EoL, Small Professional Elec. Equip. (Medical & Building & Industry & Research) | ABS-PC without BFR, density > 1.3, Substitution benefits included";;"Product flow";;;;1;kg
8f65bee8-ebe4-4f84-a3ec-927e0d6a5426;"EoL, Small Professional Elec. Equip. (Medical & Building & Industry & Research) | PE within wire, Substitution benefits included";;"Product flow";;;;1;kg
dd31dbfd-8298-47d6-a071-dac4e4377b09;"EoL, Lamps | PBT without BFR, density < 1.3, Substitution benefits included";;"Product flow";;;;1;kg
df9ada21-03b7-48f6-a998-c3be80764b16;"EoL, Lamps | PBT with BFR, Substitution benefits included";;"Product flow";;;;1;kg
5a211cf4-6700-4b30-b0c2-8b78b7d3b58d;"EoL, Self Contained Emergency Lighting | Lead within PCB, Substitution benefits included";;"Product flow";;;;1;kg
259f6c65-6d2e-41ad-8515-b633e43b0ad1;"EoL, Small Professional Elec. Equip. (Medical & Building & Industry & Research) | Copper, Substitution benefits included";;"Product flow";;;;1;kg
e2862e36-e4e1-4aff-b658-45c2f588526b;"EoL, Self Contained Emergency Lighting | PP with BFR, Substitution benefits included";;"Product flow";;;;1;kg
3399733c-1422-48fc-8061-112f9aa7541f;"EoL, Self Contained Emergency Lighting | Gold within PCB, Substitution benefits included";;"Product flow";;;;1;kg
f6d40ebc-d6fc-4ee1-bddd-c0fa03ef1579;"EoL, Small Professional Elec. Equip. (Medical & Building & Industry & Research) | PBT without BFR, density < 1.3, Substitution benefits included";;"Product flow";;;;1;kg
f34dbbd1-7085-4262-95f7-5213d6266f58;"EoL, Small Professional Elec. Equip. (Medical & Building & Industry & Research) | PC with BFR, Substitution benefits included";;"Product flow";;;;1;kg
fc0dad24-77f6-4a07-bc81-eb21070792ed;"EoL, Small Professional Elec. Equip. (Medical & Building & Industry & Research) | PP without BFR, density > 1.3, Substitution benefits included";;"Product flow";;;;1;kg
9764e0c4-f57c-47c5-86a6-eca552638d1a;"EoL, Self Contained Emergency Lighting | ABS without BFR, density > 1.3, Substitution benefits included";;"Product flow";;;;1;kg
057939c5-f9e0-4a20-a956-dcf835913afe;"EoL, Small Professional Elec. Equip. (Medical & Building & Industry & Research) | PC without BFR, density < 1.3, Substitution benefits included";;"Product flow";;;;1;kg
c644fe45-2a13-4e8a-b5cf-e5667988ac1c;"EoL, Self Contained Emergency Lighting | PC with BFR, Substitution benefits included";;"Product flow";;;;1;kg
4797100c-7342-4fdb-81e8-5fd2fe398253;"EoL, Self Contained Emergency Lighting | PCB Other base metals, Substitution benefits included";;"Product flow";;;;1;kg
efddff96-ba0c-4a32-a60b-7840f06cb576;"Shelving unit_FR_S";;"Product flow";;;;1;Item(s)
75adf217-2993-4d5b-aba9-fc7072787910;"Fining_ from must, for red wine in a cooperative cellar, with gum-arabic_FR_S";;"Product flow";;;;1;m3
342fc24e-b6f6-4d50-94ea-360101c57f5f;"Sulphiting_ from white wine, for white wine in an individual cellar, with a pump_FR_S";;"Product flow";;;;1;m3
b1a58538-40ef-40d8-8e8f-0ec0bec031ce;"Wheat cleaning_1 kg wheat cleaning wastes (POUi)_FR_S";;"Product flow";;;;1;kg
dc875176-a061-4d6e-94a8-ef86ffca35cd;"Cheese production_ from raw milk, hard cheese _ 1 kg of whey (PGi)_FR_S";;"Product flow";;;;1;kg
a48ec34c-6221-4adc-a3f3-440d93563664;Injector-tenderiser_FR_S;;"Product flow";;;;1;Item(s)
4b19c484-210b-4a42-bcbd-1124b72e0b47;"Filtration_ from must, for white wine in a cooperative cellar, tangential_FR_S";;"Product flow";;;;1;m3
9c07128f-205b-4249-be0a-a1b02048e955;"Filtration_ from must, for red wine in an individual cellar, Precoat_FR_S";;"Product flow";;;;1;m3
327a2e60-e281-42ca-86b7-7573aa6b80a1;"Stunning system, for pig slaughtering_FR_S";;"Product flow";;;;1;Item(s)
7f1faecd-9131-4bbb-abae-0950810fedad;"Slaughtering of pigs_1 kg of Blood food (POUi)_FR_S";;"Product flow";;;;1;kg
ad44dd88-a57a-4343-b86f-210d1b879ea9;"Red Wine_ 1 kg of grape pomace and stems (PGi)_FR_S";;"Product flow";;;;1;kg
74a6cf95-b2e1-4d77-b934-a45928f8c2cd;"Sausage clips_FR_S";;"Product flow";;;;1;kg
1b696e89-e8f4-4f25-bc03-721c1d6cca28;"Destem/crushing_ from grape, for white wine in a cooperative cellar_1 kg of destemed grape (POUi)_FR_S";;"Product flow";;;;1;kg
aa4578b9-bc02-48ab-8af5-619bbfc86799;Massager_FR_S;;"Product flow";;;;1;Item(s)
3e22610e-3e60-42b1-8cf5-02e27209fb27;"Slaughtering of pigs_1 kg of Red offal petfood (POUi)_FR_S";;"Product flow";;;;1;kg
4bb32492-f615-4eb4-ba71-78e4bbc84a24;"Pasteurizer, 20 m3/h capacity_FR_S";;"Product flow";;;;1;Item(s)
5ae92c00-bb10-4149-bd43-7123c4c87d08;"potassium liquid fertilizer production_FR_S";;"Product flow";;;;1;kg
801700e2-850f-4c68-b0a7-408bf5e0f971;"Deboning_1 kg of animal by-products C3 for PAP (POUi)_FR_S";;"Product flow";;;;1;kg
e6bb8d16-6b8c-48fd-a5e5-50ee3547fa55;"White wine_1 kg of grape pomace and stems_FR_S";;"Product flow";;;;1;m3
268c4262-3417-49f0-bbf0-b94e04095607;Salting_FR_S;;"Product flow";;;;1;kg
21e0ba1b-3e98-4dcb-a7dc-f0b0da2a677f;"Grape vinasse, from wine production_FR_S";;"Product flow";;;;1;kg
6261c5e5-75e6-4877-b812-53dd2f5247cd;"Live beef storage_1 kg of manure (POUi)_FR_S";;"Product flow";;;;1;kg
a142fa28-5899-404b-949b-08818c47bb6e;"Racking_ from must, for white wine in an individual cellar_1 L of lees (POUi)_FR_S";;"Product flow";;;;1;m3
99c409f6-4aac-4c08-a285-603495f26fb7;"Slaughtering of pigs_1 kg of white offal petfood (POUi)_FR_S";;"Product flow";;;;1;kg
b70fe926-49ab-4a14-8643-ebc69c344ee6;"Sodium citrate_FR_S";;"Product flow";;;;1;kg
5faeb37a-8deb-4271-be36-9473cacde423;"Racking_ from must, for rose wine in a cooperative cellar_1 L of lees (POUi)_FR_S";;"Product flow";;;;1;m3
30e6677f-9c54-481d-94a2-642832632f42;"Frozen ground beef storage_FR_S";;"Product flow";;;;1;kg
32228060-072f-4e20-b7a5-7daf97050498;"grape seed production_ 1 kg grape pomace without seeds (PDi)_FR_S";;"Product flow";;;;1;kg
3553fc32-be87-4576-b0bd-9d01d3b3868c;"Starter culture, for flour production_FR_S";;"Product flow";;;;1;kg
e207863e-c082-458d-8c50-fbc1781ad3fb;"Frozen ground beef production _1 kg of food grade bones_FR_S";;"Product flow";;;;1;kg
626a5bdc-4d9a-43d0-9dca-0034551740be;"Slaughtering of pigs_1 kg of Blood petfood (POUi)_FR_S";;"Product flow";;;;1;kg
19689841-c3d8-416f-8b3e-429adffa1483;"Slaughtering and chilling_1 kg of animal by-products C3 for PAP_FR_S";;"Product flow";;;;1;kg
96799efa-7dbd-4e4c-aa72-976b33ba95b9;"Yeasting_ from must, for white wine in an individual cellar, with a pump_FR_S";;"Product flow";;;;1;m3
33a8d665-2ceb-4532-b73f-46eb48664ba8;"Lactic bacteria production_FR_S";;"Product flow";;;;1;kg
1a38bf5e-821d-491b-910b-77f11149df87;methanisation_FR_S;;"Product flow";;;;1;m3
212f15d9-e18c-44c8-87b8-9d69b583fc0b;"Quarter storage_ of beef quarter, for beef muscle vacuum packed processing, industrial production_FR_S";;"Product flow";;;;1;kg
3ad033ad-fa2c-47fc-980a-00e4ea5ad609;"Recycling plastic, 25 kg bag_FR_S";;"Product flow";;;;1;kg
c35f313b-18c3-4b88-8c46-7b35b0b406c3;"Slaughtering and chilling_1 kg of beef quarter_FR_S";;"Product flow";;;;1;kg
611d32db-4303-4f2e-83ef-98851c237871;"ethyl alcohol production_ 1 kg vinasse (PDi)_FR_S";;"Product flow";;;;1;kg
4a34bf3a-465b-44f5-beab-417fbea19dc1;"Destem/crushing_ from grape, in an individual cellar_1 kg of stems (POUi)_FR_S";;"Product flow";;;;1;kg
81dd3030-46a3-4b66-af6e-919e9f4ceb24;"Unripened salted cheese; at plant_FR_S";;"Product flow";;;;1;kg
09f54b41-93b2-47b9-bec2-bb48f2f953bf;"Disposal, ordinary industrial waste, 22.9% water, to municipal incineration_FR_S";;"Product flow";;;;1;kg
5c042531-d737-4f7a-8460-1a0e1dedadda;"Acid detergent, phosphor based_FR_S";;"Product flow";;;;1;kg
c1c4f53c-bbf1-41af-a44b-167c09c1a4a7;"Dry hams_ 1 kg of dry hams sliced (PDi)_FR_S";;"Product flow";;;;1;kg
f98452ad-c981-410c-9247-7b502427f939;"Bottling_ from red wine, for red wine in a cooperative cellar_FR_S";;"Product flow";;;;1;m3
6666c91e-a63c-47d7-a91e-1183c6a7b4ad;"Pressing _1 L of must_FR_S";;"Product flow";;;;1;m3
6654cd14-9070-40b4-9c2a-d364f929ab0e;"CIP Central_FR_S";;"Product flow";;;;1;Item(s)
09754459-fc08-42a3-bc80-4780aa495733;"Settling_ from must, for rose wine in a cooperative cellar, with cold_1 L of must (POUi)_FR_S";;"Product flow";;;;1;m3
3c1a30bd-fc74-45f7-a227-cfef53d4ff2a;"Packaging film, LDPE_FR_S";;"Product flow";;;;1;kg
95624ce2-a8ee-46bb-a2c9-773e2b2f7d6a;Forklift_FR_S;;"Product flow";;;;1;Item(s)
b6352ad1-4233-4110-81dc-68ddb8abefe1;"Desalting machine_FR_S";;"Product flow";;;;1;Item(s)
5d408365-d725-4344-ba3e-9a349d69bfac;"Lactic bacteria addition_FR_S";;"Product flow";;;;1;m3
cff87445-2fcb-4038-8437-3d43f7af739d;"Freezer shelving unit_FR_S";;"Product flow";;;;1;Item(s)
d4180518-e734-432e-a89b-79445573a72f;"Cream separator_FR_S";;"Product flow";;;;1;Item(s)
aaaf1ee4-8770-4f92-8e49-1068e2db45fe;"Pumping over_ from grape must, for red wine in an individual cellar, aeration and nitrogen_FR_S";;"Product flow";;;;1;kg
e43d9732-765a-437d-a907-91adb181c6ef;"Labeling unit_FR_S";;"Product flow";;;;1;Item(s)
744fc095-1fcb-4a08-9831-5ea2a0aec8b8;"Fresh products storage_FR_S";;"Product flow";;;;1;kg
ee00f075-a9d3-411e-a839-e739e0b4cde6;"Disposal, ordinary industrial waste, 22.9% water, to sanitary landfill_FR_S";;"Product flow";;;;1;kg
46c06e6e-be3f-4989-8f34-240bc4eafa90;"Slaughtering and chilling_ 1 kg of Fat C3 (PDi)_FR_S";;"Product flow";;;;1;kg
0853a487-ebd1-4ff2-99ec-25f48e3914e8;"Deboning and vacuum packaging_1 kg of food grade bones (POUi)_FR_S";;"Product flow";;;;1;kg
cb6e1f58-ac6b-4c06-b0be-13b956dc8e00;"Rolls of paper towels_FR_S";;"Product flow";;;;1;kg
fc272bdd-903b-4dec-bd2a-c1b875e13367;"White Wine_ from grape, in an individual cellar, packaged_ 1 L of lees (PDi)_FR_S";;"Product flow";;;;1;m3
13bc68e1-755f-4dc2-8fc0-a915ac781bf3;"Packaging_ Dry sausages, Dry sausages, industrial production_FR_S";;"Product flow";;;;1;kg
16ba330d-bd89-4d36-a83c-2f216d507ab8;"ethyl alcohol production_ 1 L ethyl alcohol (PDi)_FR_S";;"Product flow";;;;1;m3
0b67aa60-c65b-435f-aef7-1ff6a3558f14;"Bottle, PET_FR_S";;"Product flow";;;;1;kg
3430d6bf-7ff3-433e-a972-5d932c9e82a4;"Yeasting_ from must, for rose wine in a cooperative cellar, with a pump_FR_S";;"Product flow";;;;1;m3
b1b8b9c5-9d52-4456-9593-ea7a62287038;"Grinding, forming and packaging_1 kg of animal by-products C3 for PAP (POUi)_FR_S";;"Product flow";;;;1;kg
18607a6d-e49d-45e0-96e5-ace5aa9e6541;"Superior cooked ham packed_1 kg superior cooked hams packed_FR_S";;"Product flow";;;;1;kg
ca56ca4e-c86f-4cdc-b43f-ae073df1ef74;"Disposal, used oils, to dangerous waste landfill_FR_S";;"Product flow";;;;1;kg
0e8bbd7e-da77-453e-b1bf-ff7dc81b4e70;"Disposal, grease tank residues, to municipal incineration, allocation price_FR_S";;"Product flow";;;;1;kg
fe2f2cb6-f848-43c8-877d-d6c2589f37f3;"Quarter storage_ of beef quarter, after slaughtering and chilling, industrial production_FR_S";;"Product flow";;;;1;kg
01dbfd8f-7843-4043-9346-6563acca6190;"Polyvinylpolypyrolidore (PVPP)_FR_S";;"Product flow";;;;1;kg
2d6edb01-49d0-4706-a7e5-c52bcfdafd94;"Sulphiting_ from grape, for white wine in a cooperative cellar, by hand_FR_S";;"Product flow";;;;1;kg
